#######################################;;;;;;;;;;;;;;;x
# 文本事件;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
rehe4;古北口的黎明;;;;;;;;;;;;;;x
rehe4desc;黎明的光线仿佛定格在远处的晨昏线,初春的北国还未解冻的冻土被炮声震出裂纹.王德成蜷在壕沟里,手指已经僵硬到无法再摸清枪机的位置.‘守住外围阵地’是他接到的最后一条命令,他们已经不知道打退了敌军多少次进攻,每当炮弹落下,飞机呼啸飞过,坦克向阵地猛烈冲击,身边的战友便如同被狂风拔起的高粱,成片成片地倒下.\n补给断了三天,全团也只剩下不到三十个人,援军却仍不见踪影.黄昏时,王德成趴在战壕的泥水中,掏出了他放在帽子夹层里的那张全家福,他想起家在嘉兴的父母,还有他正在上海读大学的弟弟......恍惚间,又是一颗颗炮弹在身边炸响,王德成本能地将手扣上扳机,可这次,一颗流弹贯穿了他的头颅.\n硝烟散尽后,只剩下一张沾血的照片无声诉说着那破碎的家国.;;;;;;;;;;;;;;x
rehename3;青山有幸埋忠骨;;;;;;;;;;;;;;x
rehe5;迁安的母亲;;;;;;;;;;;;;;x
rehe5desc;炮声退去的第二天,李秀兰背着一个瘦小的孩子,随着和他们一样的难民,沿着被轰炸过的铁路走.一路上,村子空了,田野烧焦.她用布包着孩子的脚,脚下全是各种碎片和弹片.有一处被炸毁的车站,挂着日文告示,说‘此地归满洲国警备’.\n在快走到关卡时,她遇到一支退下来的国军部队.军官很年轻,衣服脏得像泥,年轻军官看了她一眼,递过半块馍.她接过时,孩子已经昏睡在怀中.天黑时,李秀兰躲进一间破庙.夜里,炮声从远处传来,像雷,但她知道那不是雷.她下意识地用身体护着孩子进入梦乡.她梦见家门口的杏花,又梦见长城倒塌的声音......;;;;;;;;;;;;;;x
rehename4;将归何处？;;;;;;;;;;;;;;x
rehe7;一把军刀;;;;;;;;;;;;;;x
rehe7desc;凌晨密云县寒冷刺骨.刘戡伏案,冷硬的笔触下他在为自己立碑.冯玉祥已经去北平,他留下的命令是‘坚守至死’.可哪怕是八十三师这样的中央军精锐,经过这些日子的血战也早已损失惨重,笔架山防线的溃败不过是朝夕之间.刘戡看了看桌上那张旧照片,那是他与部下在长城脚下合影,背景是残破的烽火台,他随即拔出桌上的那把军刀,副官符昭骞似乎意识到了他要做什么,立刻伸手去挡住了刀刃.刘戡怔住了,摇了摇头.\n夜深时,他走出指挥部.北风卷着尘土,吹过残缺的国旗.他对副官说:‘日寇侵略如此,我等本应以死殉国！奈何,奈何.....’\n第二天,八十三师奉命撤往顺义,刘戡盯着远处的长城看得出神,他知道,今天之后,长城的历史使命,结束了.;;;;;;;;;;;;;;x
rehename6;长城不再......;;;;;;;;;;;;;;x
longmarch1;博古等人策动<反罗明路线>运动;;;;;;;;;;;;;;x
longmarch1desc;在敌人的围剿铁幕落下之前,苏区内部先插下了另一面无形的旗帜.\n博古、李德等人认为,近来苏区内出现了‘偏离中央方针的危险思想’,而这一切,看似是向来主张主张强调灵活机动、地方兵力分散、结合群众自卫的罗明与中共中央高度集中指挥的分歧,实际上确是博古为打击毛泽东势力而发起的一场政治运动.罗明路线被指控为‘动摇性’‘保守’‘右倾逃跑主义’的代表,一种寒意蔓延过每一个干部的背脊.\n此时的中央苏区,除了敌人的炮火,还响起了内部斗争的回声.这场运动并不喧嚣,甚至没有枪声,却改变了许多人的命运.罗明最终同毛泽东一样被定性为‘路线错误’,其影响被‘肃清’,中央的权力更加集中至博古、李德、王明三人之手.外敌未退,内争又起,革命的队伍仍在黑暗中摸索前进......;;;;;;;;;;;;;;x
longmarch1op;一场幼稚的革命;;;;;;;;;;;;;;x
wangjingwei_defect1;南京雨夜;;;;;;;;;;;;;;x
wangjingwei_defectsubtitle1;引刀成快终成谶,如今也做逆臣牒.;;;;;;;;;;;;;;x
wangjingwei_defect_desc;刚从重庆趁隙脱逃的汪精卫坐在书桌前,望着窗外夜幕下的南京城中昏黄的路灯,回想起由昆明转到河内最终回到南京的一路艰险,他的手微微颤抖,手中的钢笔已经停顿了许久.\n 灯光映照下,那张疲惫的面庞仿佛被切割成了两半:一半是刺杀载丰时的意气风发,一半是出逃重庆后的强装镇定.‘国家至此,已无他路.’他低声喃喃,似乎在安慰自己,又像是在向一位无形的审判者辩解.门外传来脚步声.今井武夫带着不容拒绝的笑容推开了门.\n ‘汪先生,共荣圈需要您的智慧.’他顿了顿,话语里透着锋利的刀刃.\n 汪兆铭缓缓起身,他知道,自己正迈入一个无法回头的深渊.‘不是背叛……而是救国’.他在心底如是告诉自己,他最终选择走上那个演讲台————‘如果大家集中一条心,按孙先生的路来走,我们就一定能建立大东亚战争……’.虚伪的词句犹如毒酒,试图麻痹一个伤痕累累的民族.汪精卫,本是国民党第二号人物,也曾高举革命大旗.可在这一刻,他选择了向东京低头.;;;;;;;;;;;;;;x
wangjingwei_defect_option1;沐猴冠冕效鸾舆!;;;;;;;;;;;;;;x
CHI_event_1000007_title1;郊外的密谋;;;;;;;;;;;;;;x
CHI_event_1000007_desc;上高城下的大捷并没能扫清汪精卫叛变带来的阴霾,残余的胜利呼号逐渐淹没在远方的沉默里.在远离枪声的地方,几位国民党将领正在进行一场决定命运的‘商议’.‘我们打不下去了.’毕泽宇低声道,手指在桌面不停敲打.‘没粮没枪,就让我们在敌后‘游击’‘反共’,这不是抵抗,而是等死.’\n ‘游击？’文大可冷笑着端起酒盏,‘游击给谁看？守给那些在重庆花天酒地的人吗？日本人至少能赢.他们许诺补给,与其死在山沟里,不如……’烛火摇曳,短暂的沉默凝固了空气.终于,低沉的声音响起,门外传来冷硬而有节奏的皮靴声.日本军官推门而入,带着犹如刽子手在行刑前的安抚一般的虚伪礼貌的微笑.‘诸位将军,帝国欣赏务实之人.’他微微鞠躬,温和的语气却透着寒芒.‘愚忠,只会让你们与部下一起葬送.’\n数双目光在昏黄的光影中交错,羞耻、恐惧、贪婪混杂在空气里.酒杯被推开,发出清脆的声响.‘中国已经没有希望了……’有人低声开口,声音几乎被呼吸声淹没.;;;;;;;;;;;;;;x
wangjingwei_defect_option1;他们的部队最终成为了倭寇的守门犬.;;;;;;;;;;;;;;x
Event1944013title;名古屋的梦;;;;;;;;;;;;;;x
