xxxx;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
# 决议;;;;;;;;;;;;;;;x
#######################################;;;;;;;;;;;;;;;x
introduction_prc_title;漫天花雨·民族解放之花;;;;;;;;;;;;;;x
introduction_chcw_title;漫天花雨·独立自由之花;;;;;;;;;;;;;;x
introduction_chcw_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_chiw_title;漫天花雨·秩序威权之花;;;;;;;;;;;;;;x
introduction_chiw_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_prc_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_chcf_title;漫天花雨·独立自由之花;;;;;;;;;;;;;;x
introduction_chif_title;漫天花雨·秩序威权之花;;;;;;;;;;;;;;x
introduction_jap1_title;漫天花雨·尚武兴国之花;;;;;;;;;;;;;;x 
introduction_chc_title;漫天花雨·独立自由之花;;;;;;;;;;;;;;x
introduction_chi_title;漫天花雨·秩序威权之花;;;;;;;;;;;;;;x
introduction_jap_title;漫天花雨·尚武兴国之花;;;;;;;;;;;;;;x
introduction_chc_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_chi_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_jap_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_chcf_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_chif_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_jap1_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_japa_title;漫天花雨·尚武兴国之花;;;;;;;;;;;;;;x 
introduction_japa_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_chia_title;漫天花雨·秩序威权之花;;;;;;;;;;;;;;x
introduction_chia_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
introduction_chca_title;漫天花雨·独立自由之花;;;;;;;;;;;;;;x
introduction_chca_desc;欢迎使用漫天花雨MOD.;;;;;;;;;;;;;;x
independent_MEB_title;成立蒙疆联合自治政府;;;;;;;;;;;;;;x
independent_MEB_desc;关东军司令部与内蒙古的一些要人保持着联系.通过这些乐意的合作者我们可以在这里成立一个政权从而保证此地在我们征服别处时的安宁.;;;;;;;;;;;;;;x
independent_CHB_title;成立中华民国临时政府;;;;;;;;;;;;;;x
independent_CHB_desc;我们需要一个政府帮助我们利用北支那的资源,并维持该地区的稳定.我们要让这个政府绝对排除共产主义,发扬东亚道义.这样日本进步的行政、法制、军事的技术就能够由侧面来指导华北的政治.;;;;;;;;;;;;;;x
independent_CJS_title;成立中华民国维新政府;;;;;;;;;;;;;;x
independent_CJS_desc;支那人仓皇逃窜,如今他们的江苏、浙江、安徽已经基本落入了大日本帝国的手中,让我们建立一个政府来更好的统治这里.;;;;;;;;;;;;;;x
independent_WJW_title;成立新的国民政府;;;;;;;;;;;;;;x
independent_WJW_desc;汪精卫先生愿意同大日本帝国合作,非常好,这说明帝国的政治诱降政策卓有成效,那么,让他来吧,将来我们还要把蒋介石先生请到南京来.;;;;;;;;;;;;;;x
the_north_china_incident_title;平津作战;;;;;;;;;;;;;;x
the_north_china_incident_desc;我们已经做好了战争的万全准备,大日本皇军将取得最后的胜利,昭和天皇将统治全世界!;;;;;;;;;;;;;;x
shanghai_incident_title;进攻上海;;;;;;;;;;;;;;x
shanghai_incident_desc;上海是支那最富有的城市,攻下上海,皇军将享有直接威胁支那首都的战略效果.;;;;;;;;;;;;;;x
china_united_front_action_title;四月密谈,策划抗日民族统一战线;;;;;;;;;;;;;;x
china_united_front_action_desc;1936.4.9,周恩来、张学良在延安天主教堂会见,密谈抗日大计.;;;;;;;;;;;;;;x
china_united_front_title;发布<国共合作宣言>;;;;;;;;;;;;;;x
china_united_front_desc;在上海战局的压迫下,中央通讯社发布了<中国共产党为公布国共合作宣言>,这标志着国共合作的展开.;;;;;;;;;;;;;;x
new_fourth_army_title;八省红军集结,建立陆军新编第四军;;;;;;;;;;;;;;x
new_fourth_army_desc;根据国共之间的协定,南方八省的红军游击队应整编为<国民革命军陆军新编第四军>.如今各游击队已陆续集结,箭在弦上,一触即发.;;;;;;;;;;;;;;x
shanxi_new_army_title;山西新军决死队;;;;;;;;;;;;;;x
shanxi_new_army_desc;日本人来得太快,晋北重镇大同已然沦陷.只有借助共产党组织群众的本领,来缓解眼前的灾难.;;;;;;;;;;;;;;x
shandong_chc_army_title;山东人民起义;;;;;;;;;;;;;;x
shandong_chc_army_desc;国民党在山东望风而逃,无数人民沦入敌手.中国共产党应该站出来,独立担起山东抗战的责任.;;;;;;;;;;;;;;x
chc_jinchaji_title;挺进恒山,建立晋察冀军区;;;;;;;;;;;;;;x
